Taxa	ko00020	ko00120	ko00130	ko00190	ko00196	ko00232	ko00250	ko00280	ko00330	ko00340	ko00351	ko00360	ko00361	ko00364	ko00401	ko00410	ko00471	ko00472	ko00523	ko00540	ko00592	ko00623	ko00630	ko00633	ko00643	ko00680	ko00710	ko00720	ko00760	ko00860	ko00901	ko00906	ko00910	ko00941	ko00944	ko00960	ko00965	ko00984	ko01053	ko01056	ko02040	ko03018	ko04614	ko04964	ko05134
s__Granulicatella_unclassified	-0.02565525780691388	-0.0362997225793622	-0.1219158826867414	0.011460492619061085	0.0	0.0	-0.4465616721182941	0.13582709194854473	-0.06334122129507452	-0.09828922587037806	-0.028238390269022588	0.041429299603118794	0.48328140386752483	0.0	-0.09837728853416362	-0.13018862390356392	-0.3356209134153309	-0.0587555848178626	-0.1851777598143122	-0.0866176169118233	-0.059614034877926894	-0.004085405438871659	-0.05693646179166555	-0.07927219602435095	0.48537197054641373	0.06963386912817592	0.1081992304728362	-0.0602277233947256	-0.03154948791395858	-0.14090909757983783	0.0	-0.05422852025191271	-0.1296455025445894	-0.0677953781672858	3.5625781646514834	-0.05080624715103493	0.0	0.0	-0.0790302431241829	0.0	-0.05316468816534547	-0.005457954212569934	0.0	-0.07017494251822526	-0.08006382378405441
s__Haemophilus_influenzae	-0.38382255368724133	0.21127257026598115	-0.3113465132846123	0.08769841788377113	0.0	0.0	0.6871523803840841	1.1113828823147265	-0.17133319731267607	-0.6395765409023305	0.1967569761176395	-0.30606696642212994	0.40754569909668253	0.0	-0.7273437705419901	0.668379936541129	0.20612590733004826	0.2940541658406296	0.773875204385267	-0.6060594229583958	0.33478727303596123	-0.35905465155893646	-0.39969846730912734	0.42717337476281925	0.37611920634503415	-0.8508424991543528	-0.5027798819511778	-0.2121071468597169	0.1895934148707288	0.3066983844984814	0.0	0.37654541793507607	-0.04124843469032086	0.47227825196616946	0.3216328175487344	-0.5373679121028213	0.0	0.0	-0.16340047745084177	0.0	0.3200181403346744	-0.7068588735971438	0.0	0.41324490404864606	0.3883981843734185
s__Haemophilus_parainfluenzae	0.6392247583543715	-0.16539206871724332	1.1092157801114315	0.08894925878991206	0.0	0.0	0.22761670809757614	0.2397304442903919	1.0730302756847006	-0.8673521128751075	-0.0801765205883407	0.020336858048249796	-0.464052906601617	0.0	1.2275477171789966	0.4761003471146526	-0.18600806493000385	-0.49198451112563796	-1.1097205751948054	1.5348491992692632	-0.23368279205414766	0.9088311488664108	0.5137050354931801	1.1826458229528363	-0.3495546503353122	1.8196897869688127	1.6179146433369502	0.5687092678605773	1.2611606215552345	0.2854834744018831	0.0	-0.10430112642052747	0.5939018602305797	-0.24173991139984088	-0.30614672018341865	0.5453779866766318	0.0	0.0	0.5578763899470067	0.0	-0.31586895529213094	1.9895558193434453	0.0	-0.5971506996201883	-0.5960374237124261
s__Kingella_oralis	0.004095001636121392	0.008900882542893769	-0.011888401097641298	-0.03148746371222263	0.0	0.0	0.014217175819234712	-0.01763611365643428	-0.02057477352396524	-0.020927667826483667	0.004524607003239634	-0.009653072272436817	0.01383303536225688	0.0	-0.0142436238750693	-0.049839664331717756	0.0032500681709637415	0.008000536889958816	-0.02347381982114224	-0.013960302002611315	-0.09426923841031848	0.007647701100838289	-0.002771721143424707	-0.018514048677987296	-0.03954651400004552	0.004172531888291335	0.002955219159126523	0.004739234146605164	-0.04298493679873385	0.002505660723336622	0.0	-0.09705658263097286	-0.018202523347758782	0.007937517960459174	0.008621481068092678	-0.015152336943898814	0.0	0.0	0.012959722899135157	0.0	0.007303349754408018	-0.018093688427731548	0.0	0.011068160286382285	-0.007527104987840348
s__Lautropia_mirabilis	-0.09431230427114638	0.023905707210777186	-0.06962573576587282	-0.18941980561926602	0.0	0.0	-0.27654830300784083	-0.25052604916952337	-0.14047697613661142	-0.0646075097382516	0.023646200291249895	-0.23308273715905126	-0.6023940852027906	0.0	-0.05561534629468981	-0.017548987207014616	0.011638139294976518	-0.2354361460211456	-0.17071476921065037	-0.03494051486037695	0.026891119283201585	-0.1324650876474669	-0.17854157982235067	0.03983211789502021	-0.12264495962412805	-0.1253490392796219	-0.04393197614316433	-0.1144381630066983	-0.17147257622638834	-0.08652481466281083	0.0	-0.3045479586135779	-0.12495085560715667	0.04055171566195295	0.028999181468051645	-0.08953603114369332	0.0	0.0	-0.23428583113253507	0.0	-0.823295444681095	-0.07929653759786247	0.0	-0.2565264225802935	-0.08986639778803406
s__Leptotrichia_buccalis	-0.0014882297612755996	-0.005686273491035677	-0.005321676508944454	-3.674641385866322e-05	0.0	0.0	0.0014527121287720907	-0.00016734831789133768	0.005668075824299946	0.016193816912481996	-0.0002741352689933224	0.005772112645702318	0.0009729607796843057	0.0	0.0009798068472343922	-0.00108682785192784	0.000704618337079532	-0.00028168349731779374	0.009195380474343803	0.003415192979736246	-0.0007089483285214704	-0.001858034435776715	-0.0018240966650155588	-0.001393496570133627	-0.002014148181278152	0.004340699393752771	0.00723307516357324	-0.0010390809192707454	-0.0013776979527103134	0.009170512280251552	0.0	-0.00018390760948687937	-0.0027882804350202396	0.16522925518768639	-0.0011002274200387298	0.0053641572357937895	0.0	0.0	-0.0011999927633970233	0.0	-0.00027407675559545876	-0.0005887032959107307	0.0	-0.001964294766297942	-0.0028694385178577525
s__Leptotrichia_hofstadii	0.015071646968244217	0.005501663720774433	0.016038931948335708	-0.005031040461753456	0.0	0.0	-0.0048034233440620916	0.05181753420632017	-0.018740027420538433	-0.018972033043069592	0.006248119137326794	-0.01643576981265006	0.012104432562555563	0.0	-0.0031748784547083837	0.012946908465002913	0.004255737940054079	0.012732281321637378	-0.02401816996147199	-0.0066027688417811285	0.004621973297285507	0.019912460373541486	0.01506392319972616	0.014021214449787838	0.007078716820007741	-0.029654297470538115	-0.031872715923759884	0.013382716252294737	0.03425397716323741	-0.0330019659891392	0.0	0.006934305754079134	0.015973689509717233	-0.014332125389338762	0.008741199480122636	-0.020806076985722056	0.0	0.0	0.015847593137320093	0.0	0.004146200859252482	0.020127380083896335	0.0	0.011757623653415013	0.04336182159437655
s__Leptotrichia_unclassified	0.0015315881890929017	0.006154819524432481	0.0010987645850921283	-0.0017713175801421304	0.0	0.0	-0.0017081231104488952	0.006364151205291315	0.005329751357849709	0.007748344145164548	-0.00034903241825937694	-0.002889801180314457	0.006708795118710875	0.0	0.0017032664984261662	0.0020968861258580107	-0.00022328712624942226	0.0034371355039352776	-0.00046968704465514557	0.003952345972128712	-0.00044593060512233287	0.0010071911174348088	0.001486591386135396	0.0005376796129732412	-0.0005990016539348246	-0.0021952471476675475	0.0037581400046177533	0.0021822571733417246	0.0028143188970697645	-0.0010140956983827694	0.0	0.0020732467131209	0.0001431237711755944	0.18036825107687224	-0.00042117943782581547	-0.0032005073229728546	0.0	0.0	-0.00018279585492745462	0.0	-0.00047068177241884403	3.393777076118129e-05	0.0	0.0007290769373867258	0.003915131451087149
s__Megasphaera_micronuciformis	-0.0590720252735117	-0.04267510835704342	-0.13609233318106262	-0.09515448760660447	0.0	0.0	-0.041638894594268	-0.022298812278633194	0.17019142538015372	-0.1308932422406435	-0.02942767508061047	0.19441328047959064	-0.06947272323045814	0.0	0.061275581323675984	0.14363705070166013	-0.02411559476891573	-0.05246018685506166	0.08312594692107865	0.16180218398818375	-0.05867056485076609	-0.0074103122457035995	0.16139592546681325	-0.09317872421432515	-0.0729986235589533	-0.12607811621700862	0.1274296001674758	-0.004093187720787611	0.14447923403711804	0.18785515736037986	0.0	-0.06464788398277785	0.012219528416154242	-0.07753042771013019	-0.07597508308150451	0.048432007519301046	0.0	0.0	-0.10999465557289831	0.0	-0.052529583744928485	-0.0018907434251827625	0.0	-0.0846615140212263	0.07279400220662252
s__Neisseria_cinerea	-0.010001929150502598	0.00374245841399017	-0.007667888223101398	-0.029761376988629466	0.0	0.0	-0.043729344246360935	-0.0131482530670533	-0.010111817311691373	0.009332418852141543	0.00740703549542322	0.00022820225167000005	0.010481095365611736	0.0	-0.006379013608348804	-0.01642494483404519	0.0023200562253116804	0.0075782456975735865	-0.022988685239450968	-0.01359921582439194	-0.0856285064343285	-0.009781684720942102	-0.01402367201249814	0.011487233241884989	-0.03016348105875154	0.0022738306409990474	0.021423919953769122	-0.012841701375643253	-0.03274415595814997	0.0018614282128528526	0.0	-0.08819314866271213	-0.01931275655883229	0.011629713365684075	0.006549404622929059	-0.004417293431556872	0.0	0.0	0.011253940324600809	0.0	0.008028096700352807	-0.016957416754608535	0.0	0.011079102291782873	-0.008734821519755444
