Taxa	ko00020	ko00120	ko00130	ko00190	ko00196	ko00232	ko00250	ko00280	ko00330	ko00340	ko00351	ko00360	ko00361	ko00364	ko00401	ko00410	ko00471	ko00472	ko00523	ko00540	ko00592	ko00623	ko00630	ko00633	ko00643	ko00680	ko00710	ko00720	ko00760	ko00860	ko00901	ko00906	ko00910	ko00941	ko00944	ko00960	ko00965	ko00984	ko01053	ko01056	ko02040	ko03018	ko04614	ko04964	ko05134
s__Campylobacter_concisus	0.5806372240151747	-0.1683942448781557	-0.18375254898253612	1.380951297631551	0.0	0.0	1.7522188070792855	-1.590499478062478	-0.10960437120914482	0.7166867253890007	9.809768226246998	0.7792697300745521	3.9643499957005295	0.0	0.2202005445120862	0.1513829372841144	-0.10079517916070406	2.249957174670493	-0.5642563982831195	0.6509410715488948	2.857841162401085	0.9908073660328581	1.2167568518850915	0.10232237884495704	1.2433980019326185	1.3349509899006873	0.20397185361447712	1.2133835544982268	-0.7448726291401395	-0.04137482362970733	0.0	-0.2118536083067718	1.2737459757348346	-0.22000452462924136	-0.2620229956354537	0.1714237760525697	0.0	0.0	-0.3857876091277115	0.0	6.302390313845748	-0.0011995246562141349	0.0	-0.31591383506829285	1.6073367082978733
s__Campylobacter_showae	0.005725535981002502	-0.0015125713347870755	0.0016178954509424612	0.0027706093888652875	0.0	0.0	0.0005236949108837227	-0.015988785966366117	-0.0005002895517380592	0.007428275858847885	0.17976486091809757	0.0024955964189040383	0.026623596028166906	0.0	0.001986529857486303	0.0010620181712334732	-0.0007109377840488475	0.02832926157590548	-0.010450492858528854	0.005339347555099445	0.007018682073799165	0.0015271996842530682	0.014382593194996567	-0.0025599611565545006	0.007153262888886611	0.008484442690294924	0.0017378479165638424	0.007951970769731614	-0.004300734743011636	-1.2563050015495193e-17	0.0	-0.0013077744422627304	0.004880017381866199	-0.000526620580776927	-0.003929174666574525	0.0010093561131558114	0.0	0.0	-0.004616707091477729	0.0	0.11152653632898046	0.0009830250841169645	0.0	-0.004417761538739788	0.006726115084478667
s__Capnocytophaga_gingivalis	0.030008596094605277	-0.00923926552274188	0.03351062295677185	-0.0035839456191763073	0.0	0.0	0.0028525281458749866	0.002726724340467227	-0.01585420515127877	-0.023566270989767518	-0.004107640530060042	0.045590713945815944	-0.01261841424939385	0.0	-0.019669278692018254	0.004745436566778746	0.12580673107771495	-0.016828453225716057	0.04422442610568918	0.00879748936886788	0.07475086577139177	0.009324109949644827	-0.011629537825490525	0.07575144487486785	-0.008417152282751202	-0.000942065705612038	0.019988176710377607	0.0077676535664596945	0.0351841061356852	0.002875933505020669	0.0	-0.003961357035399751	-0.003393777076117964	0.18511883682266306	-0.015658185268433975	-0.013677506750734087	0.0	0.0	0.020579162028805064	0.0	0.010394905130557911	0.006720263744692277	0.0	0.07964843717261715	0.017126871554823005
s__Capnocytophaga_ochracea	-0.008308902496702611	0.006462804794090175	-0.011111694254393218	0.002899338864166272	0.0	0.0	-0.02187523379149494	-0.05314479361007163	0.00524865178841004	0.0010210587927285493	0.005157956021720681	-0.03715015630391906	0.014569836068161677	0.0	-0.005260354467982892	-0.008147990652576355	-0.0413660466200277	0.007486789256711979	-0.028817848448070803	-0.005687502272390807	-0.0864828020431444	-0.003999390744011412	0.0038677355988172156	-0.01444110659286068	0.00885015142694558	0.006345777998361965	-0.014546430709016072	-0.007296620713653664	-0.021632403190358945	1.7554019359213243e-05	0.0	0.008033889526741347	0.0025628868264477318	-0.5590911280866655	0.008025112517061742	-0.008698016592498942	0.0	0.0	-0.005810380407905484	0.0	-0.004368025150555296	-0.004122268879526027	0.0	-0.03264169899848991	-0.007045013102838019
s__Capnocytophaga_sputigena	0.022922623613262402	1.4628349466027762e-05	0.011925030484704231	0.0008308902496702554	0.0	0.0	0.00235808993392334	0.014388444534782965	0.004537714004361173	-0.0010883492002723247	0.004183707947283377	0.039876880644386256	-0.004268552374186333	0.0	0.004490903286069898	0.0001492091645534797	0.02196300388829108	-0.010166702878887926	0.02838484930387642	0.00011117545594178376	0.005403712292749937	0.0026418799135642774	-0.0009683967346509218	0.022270199227077632	0.0026974676415350914	0.004259775364506709	0.018159633027124387	0.006948465996362243	-0.0034786215030209416	0.0010386128120878264	0.0	0.006936763316789416	-0.002846676806088628	-0.29177998411924333	-0.0006407217066119297	0.0033089326492150477	0.0	0.0	0.006992351044760325	0.0	0.002004083876845567	0.004043275792409532	0.0	0.026939568376633104	0.002887636184593487
s__Corynebacterium_matruchotii	-0.02501155191701089	0.02617889420439973	-0.04987096899957508	-0.04589205794481607	0.0	0.0	-0.2109407993000918	-0.47576951236312903	-0.07506098678007148	-0.15289550861890142	0.027709019558546006	-0.1481529977220159	0.05364508316180974	0.0	-0.07378832037652723	-0.07400774561851761	0.018888124830532493	0.040833574699464366	-0.009999939694975202	0.05957249036544339	0.03902843637535677	-0.02153293041398994	-0.06390833314717341	0.0598767600343367	0.05500551966215014	0.06188962092086191	-0.01909877306284327	-0.0318810248262566	-0.07516923656612001	-0.13996697336082786	0.0	-0.4575308862488883	-0.01299875133551051	0.03845500507628856	0.05016353598889562	-0.07245714057511894	0.0	0.0	-0.35804933287023344	0.0	0.03867735598817212	0.012317070250393684	0.0	-0.16442557366802302	-0.13568379263717556
s__Dialister_invisus	0.0023639412737097723	0.0019338677994086067	0.003700972414904545	0.002621400224311788	0.0	0.0	0.008434706302110465	-0.01373309447870503	-0.0021971780897970367	0.003932100336467735	0.0010942005400587282	0.00030134399900012777	0.004815652644215714	0.0	0.0009830250841169254	0.004868314702293378	-0.012861244850529911	-0.02165288287961137	0.009853656200314986	-0.005687502272390808	0.0023610156038165837	0.00031889801835938137	0.00021357390220398925	0.004107640530060022	0.003765337152555028	0.005956663902565711	0.002361015603816602	0.0009596197249712873	-0.006418919745692135	-0.00949965014323716	0.0	0.004619632761370954	0.0022673941672340043	0.0025833665157001446	0.0035927226288559122	0.0017027398778453875	0.0	0.0	0.005038003556099263	0.0	0.002937372572777982	-0.0012375583648257908	0.0	-0.011108768584499981	-0.0020216378962047673
s__Eikenella_corrodens	0.0005939109883206806	-0.0008045592206314133	0.003952580025720131	0.0010327614723014103	0.0	0.0	-0.0005207692409905536	-0.00068753242490326	-0.0002662359602816656	-0.000652424386184763	0.0006231676872527063	-0.0005002895517380886	-0.00249852208879721	0.0	-5.266205807771518e-05	0.0005119922313109378	-0.0003042696688933217	-0.0004447018237671562	0.004198336296749395	0.0001316551451942316	-0.004268552374186314	0.0008513699389227087	-2.92566989321099e-06	-0.00012872947530105422	0.005485631049759649	0.0016676318391269265	0.0005178435710973192	0.0003247493581457454	0.00019016854305834338	-0.00024868194092242564	0.0	-0.0046342611108370095	0.00469570017859427	-0.00033060069793217984	-0.0010532411615538282	0.0002867156495341178	0.0	0.0	0.0010883492002723163	0.0	4.973638818446419e-05	0.0008484442690294778	0.0	-0.0008601469486023085	0.000526620580776971
s__Eubacterium_saburreum	-0.00479517295496327	-0.004558193693613636	-0.010769390876888212	0.003946728685933751	0.0	0.0	0.021073600240756746	-0.01799286984321169	0.07726401620965496	-0.004830280993681708	-0.0028261971168361917	0.04736074423120502	-0.0057635696896141606	0.0	-0.0028934875243799302	0.004329991441943638	-0.0026711366124963208	-0.006187791824128926	0.023773993552185103	-0.004596227402225305	-0.005002895517380811	-0.007466309567459527	0.027530553695060474	0.019171914810173343	0.10179868393407342	0.04894353164342906	0.012969494636578427	0.015049645930647296	-0.013399568110879627	0.025587908885972323	0.0	-0.003677567055758893	0.0016091184412628252	-0.00889988781513008	-0.010620181712334729	0.005190138390545938	0.0	0.0	-0.010687472119878437	0.0	-0.005830860097157871	-0.006237528212313377	0.0	-0.011208241360868933	-0.009669338997043073
s__Fusobacterium_nucleatum	0.01355170294532627	0.02528802772191879	0.010506080586499685	-0.012249779842850004	0.0	0.0	0.0045143086452155475	-0.016325238004084745	0.031655748244479795	-0.05453448680934413	0.01972194075009597	-0.037404689584627934	0.02526023385793329	0.0	0.00681095951138158	0.023931979726418202	-0.0839169895468035	0.016755311478385923	-0.07795739997434456	-0.028689118972769753	0.0195288465371444	0.020470912242756475	0.024853565742777806	0.02583366515700153	-0.19188005994586013	-0.060441414323725254	-0.01306311607316104	0.025304118906331358	-0.007144485879206997	-0.057779054720908635	0.0	0.019221651198357843	0.003981836724652228	-1.1406484752832537	0.027173621968089506	-0.013958371060481742	0.0	0.0	0.027369641850934222	0.0	-0.00747216090724597	-0.007691586149236346	0.0	-0.06099436593354107	0.02423917506520471
